"product_category_name":"price_year":"name":"price_avg":"price_unit":"price_value":"price_value_unit"
Pšeničná mouka hladká:2012:Kraj Vysočina:13.02:Kč:1.0:kg
Pšeničná mouka hladká:2012:Jihomoravský kraj:11.94:Kč:1.0:kg
Pšeničná mouka hladká:2012:Olomoucký kraj:10.62:Kč:1.0:kg
Pšeničná mouka hladká:2012:Zlínský kraj:11.75:Kč:1.0:kg
Pšeničná mouka hladká:2012:Moravskoslezský kraj:10.74:Kč:1.0:kg
Pšeničná mouka hladká:2013:Hlavní město Praha:13.64:Kč:1.0:kg
Pšeničná mouka hladká:2013:Středočeský kraj:13.56:Kč:1.0:kg
Pšeničná mouka hladká:2013:Jihočeský kraj:13.7:Kč:1.0:kg
Pšeničná mouka hladká:2013:Plzeňský kraj:13.29:Kč:1.0:kg
Pšeničná mouka hladká:2013:Karlovarský kraj:12.91:Kč:1.0:kg
Pšeničná mouka hladká:2013:Ústecký kraj:12.86:Kč:1.0:kg
Pšeničná mouka hladká:2013:Liberecký kraj:13.36:Kč:1.0:kg
Pšeničná mouka hladká:2013:Královéhradecký kraj:13.78:Kč:1.0:kg
Pšeničná mouka hladká:2013:Pardubický kraj:12.9:Kč:1.0:kg
Pšeničná mouka hladká:2013:Kraj Vysočina:13.41:Kč:1.0:kg
Pšeničná mouka hladká:2013:Jihomoravský kraj:13.41:Kč:1.0:kg
Pšeničná mouka hladká:2013:Olomoucký kraj:13.24:Kč:1.0:kg
Pšeničná mouka hladká:2013:Zlínský kraj:13.45:Kč:1.0:kg
Pšeničná mouka hladká:2013:Moravskoslezský kraj:13.23:Kč:1.0:kg
Pšeničná mouka hladká:2014:Hlavní město Praha:13.72:Kč:1.0:kg
Pšeničná mouka hladká:2014:Středočeský kraj:13.56:Kč:1.0:kg
Pšeničná mouka hladká:2014:Jihočeský kraj:13.18:Kč:1.0:kg
Pšeničná mouka hladká:2014:Plzeňský kraj:13.04:Kč:1.0:kg
Pšeničná mouka hladká:2014:Karlovarský kraj:12.45:Kč:1.0:kg
Pšeničná mouka hladká:2014:Ústecký kraj:12.43:Kč:1.0:kg
Pšeničná mouka hladká:2014:Liberecký kraj:12.81:Kč:1.0:kg
Pšeničná mouka hladká:2014:Královéhradecký kraj:13.81:Kč:1.0:kg
Pšeničná mouka hladká:2014:Pardubický kraj:13.29:Kč:1.0:kg
Pšeničná mouka hladká:2014:Kraj Vysočina:12.81:Kč:1.0:kg
Pšeničná mouka hladká:2014:Jihomoravský kraj:13.71:Kč:1.0:kg
Pšeničná mouka hladká:2014:Olomoucký kraj:13.05:Kč:1.0:kg
Pšeničná mouka hladká:2014:Zlínský kraj:13.27:Kč:1.0:kg
Pšeničná mouka hladká:2014:Moravskoslezský kraj:12.49:Kč:1.0:kg
Pšeničná mouka hladká:2015:Hlavní město Praha:13.19:Kč:1.0:kg
Pšeničná mouka hladká:2015:Středočeský kraj:13.11:Kč:1.0:kg
Pšeničná mouka hladká:2015:Jihočeský kraj:12.66:Kč:1.0:kg
Pšeničná mouka hladká:2015:Plzeňský kraj:12.46:Kč:1.0:kg
Pšeničná mouka hladká:2015:Karlovarský kraj:11.74:Kč:1.0:kg
Pšeničná mouka hladká:2015:Ústecký kraj:11.77:Kč:1.0:kg
Pšeničná mouka hladká:2015:Liberecký kraj:12.44:Kč:1.0:kg
Pšeničná mouka hladká:2015:Královéhradecký kraj:13.43:Kč:1.0:kg
Pšeničná mouka hladká:2015:Pardubický kraj:12.99:Kč:1.0:kg
Pšeničná mouka hladká:2015:Kraj Vysočina:12.7:Kč:1.0:kg
